Game_ID,GAME_DATE,Local_team_id,Visitor_team_id,Target_Local_Win,FGpct_diff,FG3apct_diff,FTpct_diff,AST_rate_diff,OREB_rate_diff,DREB_rate_diff,STL_rate_diff,BLK_rate_diff,PF_rate_diff,PTS_rate_diff,WinRate_diff,Standings_WinPct_diff,Standings_Rank_diff,Starters_PlusMinus_diff
21500629,2016-01-20,1610612753,1610612755,0,0.045949999999999935,0.045650000000000024,0.04614999999999991,0.052838481953612404,0.0354719545739825,-0.02826216246871882,-0.006186914609437377,-0.01700092520314249,-0.018918233002783197,0.12191446402448136,0.5,0.0,0.0,0.0
21500634,2016-01-20,1610612741,1610612744,0,-0.06175000000000008,-0.10585000000000006,0.019399999999999862,-0.04128642090288537,0.009208367997185773,0.008158641608102424,-0.014201540976207891,0.006105882120351458,-0.03612146918456999,-0.12625368988133467,-0.15000000000000002,0.0,0.0,0.0
21500632,2016-01-20,1610612752,1610612762,1,0.01540000000000008,-0.0257,0.09369999999999967,0.02012310226776909,-0.04417621357522228,0.007640843083171922,-0.030360386082683363,0.007237416401842507,-0.037681743865709494,0.03111022652848594,0.3,0.0,0.0,0.0
21500642,2016-01-21,1610612743,1610612763,0,0.0005500000000001615,0.05089999999999989,0.011299999999999977,0.009884415309266703,0.03837692911703408,-0.0022856735956797714,-0.02127142588572578,0.003033994655389685,-0.018242750820187198,0.05943969406304017,0.0,0.0,0.0,0.0
21500643,2016-01-21,1610612758,1610612737,1,0.025650000000000006,0.018100000000000005,-0.06449999999999989,-0.00661146716136729,0.03132075262169254,0.012650058720182544,-0.010070754648094926,-0.018175610509204285,-0.001441104632540574,0.024671627707570032,0.0,0.0,0.0,0.0
21500648,2016-01-22,1610612752,1610612746,0,-0.004749999999999921,-0.03484999999999999,0.14715000000000011,-0.012129012631667824,0.0011895409626502262,0.012360495494525447,-0.02776027105869628,0.008079539688676751,-0.020729030896000866,-0.008417060441196389,0.050000000000000044,0.0,0.0,0.0
21500650,2016-01-22,1610612745,1610612749,1,-0.014000000000000068,0.03325000000000006,-0.04500000000000004,-0.011824820385408913,0.004896252911277377,-0.010995263810320566,0.014487892752595766,-0.0020231265071183543,-0.0076945095775348415,0.040163906074497824,0.30000000000000004,0.0,0.0,0.0
21500647,2016-01-22,1610612751,1610612762,0,0.020199999999999996,-0.03314999999999996,-0.061550000000000105,0.014616290552198846,-0.03269964403543804,0.03976384899748553,-0.013276319541029882,-0.013452295972008609,-0.05392202995088405,-0.04311225546338204,0.04999999999999999,0.0,0.0,0.0
21500660,2016-01-23,1610612756,1610612737,1,0.007849999999999968,0.06340000000000001,-0.03454999999999997,-0.037268027478293914,0.03259969061042542,0.060589548694857,0.0029077318508010097,-0.019663153022107097,0.015275558179969312,0.03345276065855174,-0.04999999999999999,0.0,0.0,0.0
21500663,2016-01-23,1610612758,1610612754,1,0.017149999999999888,0.01874999999999999,-0.041649999999999965,0.03805717234049205,-0.006837314252720578,0.017079612655582666,-0.011571622262201348,-0.00750224613651556,-0.014818360791868379,0.004856088099590705,0.09999999999999998,0.0,0.0,0.0
21500655,2016-01-23,1610612766,1610612752,1,0.00045000000000000595,0.00545000000000001,-0.0006999999999999229,0.027530185618691194,-0.04320255776831289,0.03474069379413325,0.006298371477439224,0.008002419260526757,-0.023892363849607245,0.020435848962101932,0.30000000000000004,0.0,0.0,0.0
21500658,2016-01-23,1610612750,1610612763,1,0.013000000000000123,0.059199999999999975,0.025050000000000128,0.015688294443310713,0.03936414025070603,-0.028816387712844893,-0.010320758043627518,0.001134021594996544,-0.008444839143526589,0.04174853483736407,-0.10000000000000003,0.0,0.0,0.0
21500662,2016-01-23,1610612757,1610612747,1,0.030899999999999983,0.04354999999999998,-0.03160000000000007,0.05824063949951985,0.04033380022538649,0.0379248950307538,-0.014959620073630109,0.0031106927281214086,-0.008499384933885773,0.10153432222206138,0.35,0.0,0.0,0.0
21500661,2016-01-23,1610612743,1610612765,1,0.020950000000000024,0.023849999999999982,0.12750000000000006,0.05094377933268693,-0.018932813344130883,0.0330213779444386,-0.005934324552732531,0.0068666187956730115,0.017182240554474232,0.05598291349550655,0.050000000000000044,0.0,0.0,0.0
21500665,2016-01-24,1610612745,1610612742,1,0.010600000000000054,0.04254999999999998,-0.06095000000000006,-0.011653366893626504,0.05993188459231705,-0.01945773187342459,0.03130042142072294,0.006736603051099223,0.02416170252170119,0.03950408561038565,0.09999999999999998,0.0,0.0,0.0
21500666,2016-01-24,1610612761,1610612746,1,-0.008049999999999946,0.000150000000000039,0.08730000000000004,-0.038044955848009876,0.02435669684438041,0.019831941672219133,-0.004330530212281525,0.0012475454767523764,-0.027125985296058114,0.02141911272172914,0.09999999999999998,0.0,0.0,0.0
21500674,2016-01-25,1610612758,1610612766,0,0.03625000000000006,0.00914999999999988,-0.06854999999999989,0.04174919217531453,0.0437554198195243,-0.01863176821888246,0.005287078025459635,-0.0019423081899891184,-0.00520634842573961,0.010544364240901105,0.30000000000000004,0.0,0.0,0.0
21500672,2016-01-25,1610612743,1610612737,0,-0.004699999999999982,0.0039999999999998925,0.007800000000000029,-0.01205849396010339,0.048650200593006565,0.05045480853953033,-0.010585700877412785,-0.015511732561764531,0.01950055555501251,0.04735864831748149,0.0,0.0,0.0,0.0
21500669,2016-01-25,1610612741,1610612748,0,-0.018850000000000033,-0.015749999999999986,0.021749999999999825,0.016360776071166705,0.04010664841029099,0.009418929097828932,0.0037956384163159718,0.00039718639428994174,0.004342434463526834,0.03485063549486567,0.25,0.0,0.0,0.0
21500671,2016-01-25,1610612740,1610612745,0,0.00934999999999997,0.025349999999999928,0.08199999999999985,0.03788580239517558,-0.03539607059799085,0.016459954460615545,-0.02464248866210489,0.01229196742401028,-0.02063936492560578,0.02721523858497288,0.10000000000000003,0.0,0.0,0.0
21500673,2016-01-25,1610612762,1610612765,0,0.030150000000000066,0.05790000000000001,0.12650000000000006,0.0006015305679801242,-0.031470793096684546,0.014688159646677579,0.009514525752937764,0.017838291003790793,0.012708092118357911,0.0710229317863107,0.3,0.0,0.0,0.0
21500675,2016-01-25,1610612744,1610612759,1,-0.007500000000000007,0.017650000000000055,-0.01594999999999991,0.03520341627884466,0.02368855531319017,-0.05089309808003084,-0.0010932844304772926,0.0029011071385876483,0.006597176257234216,0.04630058463493003,0.30000000000000004,0.0,0.0,0.0
21500668,2016-01-25,1610612764,1610612738,0,0.011300000000000032,0.02865000000000001,-0.02279999999999993,0.006128138620767998,-0.025208525365649187,0.036286445337679996,-0.006604378308756043,-0.0017143626083295574,-0.03344390331539332,-0.008105943297132878,-0.04999999999999999,0.0,0.0,0.0
21500679,2016-01-26,1610612752,1610612760,0,-0.021199999999999886,-0.02905000000000002,0.06209999999999993,0.01313838277320381,-0.0630068348630855,-8.194837691422041e-05,-0.016261357568842463,-0.0025099748245939885,-0.00943589636169656,-0.05769934686229661,0.050000000000000044,0.0,0.0,0.0
21500677,2016-01-26,1610612755,1610612756,1,0.006800000000000028,-0.024300000000000044,-0.14715000000000011,0.00828003709693928,0.007022393684799566,-0.01587610939493478,-0.0031403675827568894,0.023350150124626726,-0.013166612360192204,-0.032442896968310375,0.0,0.0,0.0,0.0
21500683,2016-01-26,1610612747,1610612742,0,-0.03304999999999997,-0.05209999999999998,-0.011249999999999871,-0.024624373596115356,0.038024365306984304,-0.01629313622966777,0.009266551623617295,0.00754379307812221,-0.0006126306535938486,-0.02930737200651956,-0.2,0.0,0.0,0.0
21500678,2016-01-26,1610612751,1610612748,0,0.0009999999999999454,-0.007349999999999912,-0.03885000000000005,0.008854157093023923,0.02755839015752673,0.002750523468459165,0.01777875651336032,-0.030002233996479624,0.01509722800312302,-0.0022987742959038604,-0.15000000000000002,0.0,0.0,0.0
21500682,2016-01-26,1610612757,1610612758,1,-0.01319999999999999,-0.007199999999999873,-0.004050000000000109,-0.008795233015813447,0.038105830589520995,0.016606995425574755,-0.0159936976333218,-0.01062212352952139,-0.014804663538182383,0.03964952207658401,0.09999999999999998,0.0,0.0,0.0
21500690,2016-01-27,1610612762,1610612766,1,0.020550000000000068,0.014899999999999969,-0.03454999999999986,-0.015429232629301598,0.04108545526097801,0.014383617869217935,0.005456863273514315,0.013919311880624154,0.019728096278240848,0.036027410249708014,0.25000000000000006,0.0,0.0,0.0
21500691,2016-01-27,1610612744,1610612742,1,0.05080000000000007,0.07025000000000003,1.1102230246251565e-16,0.06947490801822756,0.05981843656537958,-0.014822674227210175,0.031033177304493204,0.018165329837860122,-0.010005105634439071,0.1111363260590339,0.55,0.0,0.0,0.0
21500685,2016-01-27,1610612738,1610612743,1,-0.00495000000000001,-0.018350000000000033,-0.018349999999999977,1.0764099227816848e-05,-0.013968187374916119,-0.014170123709743465,0.01693710111143254,-0.001538677542094552,2.9853042290695075e-05,0.002326878901755869,0.20000000000000007,0.0,0.0,0.0
21500688,2016-01-27,1610612750,1610612760,0,-0.02774999999999994,-0.04185,-0.0007000000000000339,0.01470394399747732,-0.028903615275141264,-0.01013698892105086,0.010185764732884503,-0.012626190154933603,0.009373111877263834,-0.08942029596242551,-0.25,0.0,0.0,0.0
21500686,2016-01-27,1610612765,1610612755,1,0.02839999999999998,0.015600000000000003,-0.021599999999999953,0.008338345445964485,0.07930980275342331,0.004335715026505205,-0.005579784346374975,-0.03208070573268979,-0.03869598491092602,0.12777886464368737,0.5,0.0,0.0,0.0
21500689,2016-01-27,1610612759,1610612745,1,0.04415000000000002,0.030899999999999928,0.05569999999999986,0.049286544559300205,-0.025193926300573155,0.06115787215148183,-0.0180051535824087,0.017340616358773958,-0.039685996714243665,0.0411051013733843,0.5,0.0,0.0,0.0
21500684,2016-01-27,1610612739,1610612756,1,0.021849999999999925,0.015549999999999953,-0.03454999999999997,0.04988458694934922,0.05050814683654273,0.018984014092675694,-0.011683545034552933,-0.001322965097612823,-0.024101431786431954,0.12216254059741982,0.7,0.0,0.0,0.0
21500687,2016-01-27,1610612737,1610612746,0,0.021500000000000075,-0.019550000000000012,0.12124999999999997,0.04176975501312652,-0.01965366125220963,-0.0025981542832841376,0.017615792884431145,0.009767262894858762,-0.032239879140373046,0.01078156740650038,0.04999999999999993,0.0,0.0,0.0
21500694,2016-01-28,1610612761,1610612752,1,0.02560000000000001,0.06244999999999995,0.009500000000000064,0.000578818591238095,-0.002128811222989885,0.02023001221314724,0.018686957662580092,-0.007816992074780559,-0.02248364838808839,0.08863805364809507,0.39999999999999997,0.0,0.0,0.0
21500695,2016-01-28,1610612763,1610612749,1,-0.023849999999999982,0.05024999999999996,0.04854999999999998,-0.0031064618637650088,0.002518637808496149,-0.028795547727138437,0.01721125770930268,-0.008512829831274563,-0.004286145449914874,0.040509892274803505,0.5,0.0,0.0,0.0
21500693,2016-01-28,1610612764,1610612743,0,0.024800000000000044,0.024949999999999917,-0.0032999999999999696,0.0060746161051946634,-0.06409785940172827,-0.009773927105527824,0.02342632468718016,-0.019773483641568758,-0.018366460342090746,0.019982163490937843,0.050000000000000044,0.0,0.0,0.0
21500696,2016-01-28,1610612740,1610612758,1,0.0005999999999999894,0.015400000000000025,0.0793999999999998,0.004320326133079644,-0.01620426868643865,-0.00751149108887994,-0.0032148469624453946,0.00647934894979367,-0.009750781586135182,0.05464479158707003,0.15000000000000002,0.0,0.0,0.0
21500692,2016-01-28,1610612754,1610612737,1,0.011400000000000077,0.0252,-0.05094999999999983,-0.04073393496890723,0.010151452394255855,0.027836618299111104,0.007995419759108932,-0.012641559073727902,-0.020926480528429908,0.029232659088330948,0.25,0.0,0.0,0.0
21500704,2016-01-29,1610612762,1610612750,1,-0.006749999999999867,0.04155000000000003,-0.05954999999999988,-0.03558787822408635,0.01318081124193285,0.030792529895427467,-0.0005305007426341657,0.006989971429868978,-0.010928247780428751,0.04653723570093504,0.30000000000000004,0.0,0.0,0.0
21500700,2016-01-29,1610612752,1610612756,1,0.019099999999999895,0.00275000000000003,0.08119999999999994,0.014699230763217663,-0.010950688506409595,-0.01075893872060718,-0.020426459423791697,0.022082494344390836,-0.02864241445396709,0.08283540293780367,0.55,0.0,0.0,0.0
21500698,2016-01-29,1610612738,1610612753,1,-0.021450000000000136,-0.01990000000000003,-0.04964999999999997,0.016796013415070782,0.05291295500196519,-0.03265604525385368,0.009520053355112343,0.00213148175662399,-0.007588131256431929,0.02774674936566135,0.19999999999999996,0.0,0.0,0.0
21500706,2016-01-29,1610612746,1610612747,1,0.03745000000000004,0.03189999999999993,-0.0252,0.06094861140815405,0.003618082265537559,0.008525172504425527,-0.005669819496522149,0.014604206025315238,0.01566427241492291,0.07617487783361643,0.5,0.0,0.0,0.0
21500699,2016-01-29,1610612765,1610612739,0,0.010000000000000064,0.00825000000000009,-0.029200000000000004,0.006202239223366823,0.05448414714280164,-0.016251910985200846,0.006453091702269945,0.005609022052543211,-0.027658198114632132,0.05198528961406379,0.050000000000000044,0.0,0.0,0.0
21500705,2016-01-29,1610612757,1610612766,1,0.024300000000000155,0.02639999999999998,-0.07175000000000009,0.04690229480246477,0.08617868242181748,0.03202105076336459,-0.005297367049165502,0.0053778746822683715,0.004857705651370614,0.0719781045098089,0.25000000000000006,0.0,0.0,0.0
21500703,2016-01-29,1610612749,1610612748,0,0.006099999999999883,0.03499999999999992,0.005149999999999988,0.03264089182669341,0.039483484678157404,-0.0639592699385989,0.03080477374077352,-0.004909146514017387,0.05495569069954506,0.050884753087907075,0.2,0.0,0.0,0.0
21500702,2016-01-29,1610612742,1610612751,1,0.01060000000000011,0.03260000000000002,0.011149999999999882,-0.0006246961209832314,-0.020900007138938692,-0.006468853535380958,0.008896800985343942,-0.009231252015259504,-0.0057788855735192435,0.0844219964630748,0.45,0.0,0.0,0.0
21500701,2016-01-29,1610612760,1610612745,1,0.025650000000000006,-0.010250000000000092,0.05274999999999985,0.020868233833157307,0.046510469654833575,-0.006415689171934802,-0.02236036689780581,0.011551756873048914,-0.030824529761828257,0.046405243273908825,0.39999999999999997,0.0,0.0,0.0
21500713,2016-01-30,1610612739,1610612759,1,-0.01715,-0.00720000000000004,-0.057049999999999934,0.005814993952221681,0.02997145264709722,-0.011958122534137083,-0.015428849938611586,-0.01762664197458852,0.022636849674477766,0.04464587566708045,0.15000000000000002,0.0,0.0,0.0
21500712,2016-01-30,1610612763,1610612758,1,-0.017450000000000132,-0.008050000000000002,0.07880000000000009,-0.019660169433471514,0.013675591426136474,-0.03342013499283192,0.0048112918012902794,-0.0028184526055929013,0.013175543955404018,0.007338172059323078,0.35,0.0,0.0,0.0
21500708,2016-01-30,1610612761,1610612765,1,0.03695000000000004,0.07514999999999988,0.15855000000000008,0.015337510495710499,-0.034016443409245034,0.0005096313431313115,0.006492309673407429,0.019019703984420953,-0.0037739460476123032,0.10494635090683646,0.4,0.0,0.0,0.0
21500709,2016-01-30,1610612754,1610612743,1,0.022850000000000037,0.013399999999999967,-0.03344999999999976,-0.03711128383710474,-0.04902535454654172,-0.008052733196755812,0.02692497586510037,-0.004265072296751826,-0.038203175196566824,0.02817940896445781,0.35,0.0,0.0,0.0
21500710,2016-01-30,1610612740,1610612751,1,0.028350000000000042,0.07435000000000008,-0.01419999999999988,0.03431583499605981,-0.018435315749969927,-0.01891740292115407,0.002296081806436423,0.01656375824529123,0.016492645128476563,0.1088545478022529,0.39999999999999997,0.0,0.0,0.0
21500707,2016-01-30,1610612755,1610612744,0,-0.03629999999999994,-0.11570000000000003,-0.11915000000000009,-0.06596060868978026,-0.02055333786405955,-0.016289280524029004,0.008061528922203395,-0.004062892855936126,0.011555772668660896,-0.18638486087670159,-0.6000000000000001,0.0,0.0,0.0
21500719,2016-01-31,1610612757,1610612750,1,-0.009349999999999858,0.04599999999999993,-0.08729999999999982,0.014740178161862239,0.04609228520573683,0.03363873724266564,-0.009938728406569133,-0.0026658183519644926,-0.022987349396281553,0.05797125446645057,0.35000000000000003,0.0,0.0,0.0
21500717,2016-01-31,1610612742,1610612756,1,0.010799999999999976,0.030349999999999988,0.03774999999999984,0.006899356767021414,-0.007853330203063974,0.006761524303787625,0.008300267647183557,-0.0058162331421043045,-0.04395501451791012,0.10172895790051273,0.6,0.0,0.0,0.0
21500714,2016-01-31,1610612746,1610612741,1,0.014550000000000118,-0.022300000000000042,-0.06729999999999992,0.02061565110124494,-0.02438182067590816,0.033948497830388225,0.009199873760986993,0.004972690677948782,0.024154266051880702,0.0208206764710388,0.15000000000000002,0.0,0.0,0.0
21500715,2016-01-31,1610612748,1610612737,1,0.029850000000000043,-0.026049999999999962,-0.055300000000000016,-0.03134254812219814,0.024497278288574897,0.012261013755184402,-0.018382052058459344,0.009461307632315036,-0.016675400242446237,0.04363120672882892,0.19999999999999996,0.0,0.0,0.0
21500718,2016-01-31,1610612752,1610612744,0,-0.029799999999999993,-0.0993,0.13260000000000005,-0.05553260389435946,-0.036378858112232404,-0.019709223803071385,-0.006568091196748241,-0.004043629206043536,0.001997490690592685,-0.07654701393282881,-0.15000000000000002,0.0,0.0,0.0
21500716,2016-01-31,1610612753,1610612738,1,0.012600000000000056,0.017400000000000027,-0.05249999999999999,0.003941138870714789,0.025249060275182478,0.04242357706032074,-0.012432389869765428,0.018121206316725737,-0.029531299576288583,-0.008898276942878702,0.050000000000000044,0.0,0.0,0.0
21500720,2016-01-31,1610612747,1610612766,0,-0.018449999999999966,-0.056949999999999945,-0.02485000000000004,0.006454221388458192,0.03139237236353709,-0.013481127589803465,-0.006554054432135956,0.016075838848560953,0.007506551162317465,-0.03804287321379607,0.0,0.0,0.0,0.0
21500725,2016-02-01,1610612760,1610612764,1,0.017199999999999938,-0.021450000000000025,0.032399999999999984,-0.0141280848895112,0.08984575812831161,0.003539382915154321,-0.004747775230273893,0.021129609452123083,-0.020915363529633108,0.08430475845794083,0.29999999999999993,0.0,0.0,0.0
21500724,2016-02-01,1610612740,1610612763,0,0.015149999999999941,0.10425000000000006,0.028800000000000048,0.036500435404853676,0.01202911527039921,-0.011831678920354527,-0.0102711913073667,0.013040289929496816,-0.030842971153485527,0.09327915447981283,0.25,0.0,0.0,0.0
21500726,2016-02-01,1610612759,1610612753,1,0.05685000000000012,0.055199999999999916,-0.007700000000000151,0.04182489211415663,0.036845868661051634,0.03547549775177927,0.004854643883424353,0.011432641637825189,-0.029334328191359393,0.1287204119748293,0.65,0.0,0.0,0.0
21500721,2016-02-01,1610612754,1610612739,0,0.014899999999999913,0.02304999999999996,-0.0026999999999997026,0.004460675763081984,-0.01864760941655169,-0.04274692345847775,0.02036383467501801,0.012675836467246113,-0.042898525493439116,0.012528371273193173,0.15000000000000002,0.0,0.0,0.0
21500729,2016-02-01,1610612758,1610612749,1,0.008500000000000008,0.03049999999999997,-0.0311499999999999,0.01175331339936242,-0.013690372805412743,0.003025681888581211,-0.0008924398222901475,-0.02059045513842888,-0.028063668987736212,0.019526608607876472,0.30000000000000004,0.0,0.0,0.0
21500728,2016-02-01,1610612762,1610612741,1,0.012999999999999956,-0.00039999999999995595,-0.0170499999999999,-0.01986146172160866,-0.018276308948412534,0.06378375184286,0.01547577196217692,0.004331652994162605,0.023859321514376503,0.04636710141445621,0.14999999999999997,0.0,0.0,0.0
21500722,2016-02-01,1610612751,1610612765,0,0.03329999999999994,0.02090000000000003,0.07425000000000015,0.04813152816821348,-0.02966599708999451,0.012559108751421744,-0.0018796223447397342,-0.002702351161726492,-0.026551741096252968,-0.011806981605265499,-0.09999999999999998,0.0,0.0,0.0
21500727,2016-02-01,1610612743,1610612761,1,-0.005300000000000027,0.01314999999999994,-0.006750000000000145,0.03464508180440515,0.015843831871383912,0.014754516906937742,-0.013471609510555815,-0.020280635027941307,0.026055541866246035,0.01123376349294869,-0.20000000000000007,0.0,0.0,0.0
21500723,2016-02-01,1610612737,1610612742,1,0.04165000000000002,0.02724999999999994,0.019299999999999984,0.05038984579065711,-0.0005061508944955717,-0.03376572964581648,0.04432704356111985,0.018112015198066773,-0.01193458560269492,0.04050925578245024,0.25,0.0,0.0,0.0
21500734,2016-02-02,1610612747,1610612750,1,-0.053750000000000075,-0.010599999999999943,-0.04550000000000021,-0.02221599895814763,-0.012976292800972206,-0.017680836734129013,-0.01623624719810776,0.008897516823067407,-0.034984216410895774,-0.05534637602952619,0.1,0.0,0.0,0.0
21500731,2016-02-02,1610612745,1610612748,1,-0.0022499999999998632,0.030949999999999978,-0.031200000000000117,-0.008381169804170835,0.03443625157186861,-0.017165550482932335,0.0328951913163812,-0.01845208284732934,0.056870060843390524,0.07980643650070474,0.15000000000000002,0.0,0.0,0.0
21500730,2016-02-02,1610612752,1610612738,0,0.014849999999999974,0.0014000000000000123,0.06040000000000001,-0.01145076146722479,-0.014884809620840184,0.02013884148469236,-0.03643052201425207,0.028851629499205736,-0.02437825930454801,0.006687836766853916,0.15000000000000002,0.0,0.0,0.0
21500732,2016-02-02,1610612756,1610612761,0,0.004349999999999965,0.05845,-0.0512999999999999,0.015335445415271293,0.016695916392343968,0.023038642252932395,-0.004051556893166441,-0.024863866987043605,0.02250890369024741,-0.0025665618488805997,-0.15000000000000002,0.0,0.0,0.0
